,on_demand,seniority,order_size,found_rate,picking_speed,accepted_rate,rating,distance_km,total_minutes
2150,0,3,11,0.8583,1.14,0.96,4.8,2.0936105000103287,51.4573169333333
2151,0,3,21,0.8583,1.14,0.96,4.8,3.984550707933409,72.0904232
2152,1,3,31,0.8583,1.14,0.96,4.8,4.451441924814581,112.498155866667
2153,0,1,32,0.8671,1.8,0.92,4.88,2.950762922239261,91.29742425
2154,0,1,49,0.841,1.82,1.0,4.84,1.3532673999996123,132.928920033333
2155,1,1,19,0.841,1.82,1.0,4.84,2.333460844219434,74.1522348833333
2156,0,1,29,0.8255,1.14,0.92,4.88,2.3407269937234365,76.081643
2157,0,1,36,0.8255,1.14,0.92,4.88,2.9827699804203816,91.5644205833333
2158,1,1,22,0.8255,1.14,0.92,4.88,4.0826619919612375,63.5302663
2159,1,4,5,0.8609,3.54,1.0,5.0,3.0909740968919044,82.229468
2160,1,1,14,0.8442,1.7,0.92,4.96,1.3452650243423985,84.8828044333333
2161,0,1,15,0.8442,1.7,0.92,4.96,2.3072936638206336,86.7796990166667
2162,0,1,35,0.875,1.36,1.0,4.96,2.0367350237552277,96.2558492666667
2163,0,1,11,0.8354,1.4,0.96,4.76,4.506251537172177,90.4224939
2164,0,1,55,0.8354,1.4,0.96,4.76,3.251261314646867,107.264908416667
2165,1,1,20,0.8532,1.7,1.0,4.96,3.378703650541782,94.6852481666667
2166,1,3,16,0.8477,1.93,0.92,4.76,2.9895511256801623,45.99948745
2167,0,4,33,0.819,1.29,0.8,4.8,2.590391203881216,63.0580459166667
2168,1,4,12,0.819,1.29,0.8,4.8,4.344277815253685,172.248588483333
2169,0,4,14,0.819,1.29,0.8,4.8,3.6839532524322327,40.9258089833333
2170,0,4,11,0.8368,1.83,0.72,4.92,5.015640295781783,89.6058099833333
2171,1,3,5,0.8476,2.4,0.96,4.88,1.9955139897230665,77.6654391
2172,0,3,4,0.8476,2.4,0.96,4.88,4.579773678562282,52.7114787166667
2173,0,3,4,0.8476,2.4,0.96,4.88,2.508224853210776,132.454598116667
2174,0,3,28,0.8476,2.4,0.96,4.88,2.7805882709970016,119.171116
2175,0,3,26,0.8476,2.4,0.96,4.88,2.0299951815971293,132.596909883333
2176,1,1,1,0.8598,1.38,0.92,4.84,2.9156336294717486,44.2032343833333
2177,0,1,23,0.8598,1.38,0.92,4.84,2.198002763422571,77.5156062833333
2178,0,1,13,0.8598,1.38,0.92,4.84,3.338395372810811,58.7618157666667
2179,1,1,18,0.8598,1.38,0.92,4.84,1.410058734409604,38.7323240833333
2180,0,1,33,0.8598,1.38,0.92,4.84,1.2093400842804043,72.5073899
2181,0,1,7,0.8598,1.38,0.92,4.84,0.9471944017305756,44.0140479666667
2182,0,1,28,0.8957,1.38,1.0,5.0,5.107201701863762,61.7330629
2183,0,1,54,0.8552,1.35,1.0,4.8,2.2799330820551824,144.606814683333
2184,1,3,13,0.908,3.0,0.92,4.92,1.70136581983017,75.40452715
2185,0,1,13,0.885,1.67,0.92,4.96,1.4155940880817013,90.5986484666667
2186,0,1,23,0.885,1.67,0.92,4.96,0.7047594336321282,100.217931933333
2187,0,4,9,0.8789,2.89,0.68,5.0,4.03684526837984,66.01244695
2188,0,4,10,0.8789,2.89,0.68,5.0,1.8197498177665996,47.3941383666667
2189,0,1,25,0.8719,1.87,0.96,4.88,4.395215059874412,170.397672033333
2190,0,1,13,0.8719,1.87,0.96,4.88,3.20861462792689,75.8469749
2191,0,3,4,0.8811,2.92,0.96,4.88,0.2975707847501315,68.8875068666667
2192,0,3,20,0.8811,2.92,0.96,4.88,3.8506999148250975,138.39983635
2193,0,3,13,0.8811,2.92,0.96,4.88,3.839236425880882,94.8449996
2194,1,3,8,0.8811,2.92,0.96,4.88,1.2297385663851497,77.1013564666667
2195,0,3,16,0.8811,2.92,0.96,4.88,2.9135499056827365,135.797029766667
2196,0,1,20,0.8345,1.78,0.88,4.92,3.562016516769564,100.3871456
2197,0,3,20,0.8473,2.3,0.92,4.88,1.498271649143187,93.70397945
2198,0,3,7,0.8473,2.3,0.92,4.88,4.267019874893507,98.8725007833333
2199,1,3,4,0.8473,2.3,0.92,4.88,0.480317184117123,39.0014637666667
2200,0,1,6,0.884,0.95,0.96,4.6,1.605870429244887,76.5600775166667
2201,0,1,5,0.884,0.95,0.96,4.6,1.506077427492782,71.9201907333333
2202,0,1,27,0.9091,1.23,0.88,4.84,2.5026561374141454,65.2840305166667
2203,0,4,20,0.8287,1.57,0.92,4.92,2.2628131422884854,89.3434122333333
2204,1,4,11,0.8287,1.57,0.92,4.92,2.177736313531085,65.98956735
2205,0,4,3,0.8287,1.57,0.92,4.92,1.8826923410749383,42.0628688333333
2206,0,1,33,0.874,1.03,1.0,4.88,3.4938985365586355,84.9541623
2207,0,3,24,0.8598,1.71,1.0,5.0,3.4087999498013337,81.7891815833333
2208,0,3,25,0.8598,1.71,1.0,5.0,1.040624177981164,68.5861419833333
2209,0,3,56,0.8598,1.71,1.0,5.0,2.582566009330177,118.0410794
2210,1,1,18,0.8487,1.56,0.92,4.96,1.135162957563868,49.3461655833333
2211,1,1,32,0.8487,1.56,0.92,4.96,0.3006014995900865,80.9700013833333
2212,1,1,17,0.8487,1.56,0.92,4.96,3.2139976263867425,93.1583610833333
2213,1,4,27,0.8263,3.56,0.68,4.71,1.681749834448255,94.6356914333333
2214,0,4,10,0.8263,3.56,0.68,4.71,3.365804102599169,85.5425660166667
2215,1,4,11,0.8263,3.56,0.68,4.71,2.020370129813945,79.434794
2216,0,1,8,0.8665,1.75,0.96,4.68,3.02201114873588,115.203632216667
2219,0,1,42,0.8441,1.53,0.96,4.84,4.182032371848696,132.1453462
2220,0,1,41,0.8979,1.49,1.0,4.8,3.3518970952810583,85.0302589166667
2222,0,4,16,0.8698,1.32,0.84,4.88,5.683262549705085,61.0213444
2223,1,4,10,0.8698,1.32,0.84,4.88,2.808498326922133,50.46207255
2224,0,4,27,0.8704,1.35,0.84,4.92,2.424081235973781,71.95090215
2225,1,3,11,0.7912,2.2,0.96,4.71,4.090458449343977,74.6183109833333
2226,1,3,5,0.8633177727784027,2.19,1.0,4.86,0.6706900925937708,37.7298278666667
2227,0,1,14,0.8553,1.24,0.88,4.72,2.2425187535528703,103.122737283333
2230,0,1,36,0.8726,1.48,1.0,4.92,2.341579527084606,88.8001142333333
2231,0,1,16,0.8726,1.48,1.0,4.92,3.664353985028684,111.830220783333
2232,0,1,53,0.8772,1.29,0.96,5.0,2.65530330872386,89.39334365
2233,0,1,54,0.8772,1.29,0.96,5.0,2.065860977262841,110.631886
2234,0,1,12,0.8772,1.29,0.96,5.0,1.9765909479180928,52.8077065833333
2235,1,1,13,0.8599,1.52,0.96,4.88,3.274369428908699,66.82518165
2236,0,1,44,0.8599,1.52,0.96,4.88,2.0233136977223616,117.1018202
2241,0,4,31,0.8939,2.52,0.84,4.92,3.900114948710502,126.158658133333
2242,0,4,27,0.8939,2.52,0.84,4.92,4.639737241672321,137.82264185
2243,0,1,12,0.882,1.5,0.92,4.76,1.5720641179237789,104.393533583333
2244,0,1,17,0.882,1.5,0.92,4.76,1.2358324567433536,115.28572565
2245,0,1,39,0.8629,1.38,1.0,4.64,1.61210423562449,94.52571955
2246,0,1,42,0.8629,1.38,1.0,4.64,2.080017515200633,167.197958716667
2247,0,1,29,0.8629,1.38,1.0,4.64,2.6249005976961524,99.15574165
2248,0,1,10,0.8629,1.38,1.0,4.64,2.924007551203455,131.53076
2249,0,1,35,0.8629,1.38,1.0,4.64,2.768959923585179,118.176789916667
2250,0,1,24,0.846,1.83,0.88,4.96,2.1399607273413483,101.46729845
2251,1,1,18,0.846,1.83,0.88,4.96,2.383873713330721,89.4009617833333
2253,0,1,6,0.8728,1.81,0.96,4.96,3.0090636755892888,105.075107
2254,1,1,51,0.8728,1.81,0.96,4.96,0.121835908063996,108.002138616667
2255,1,1,40,0.9173,1.21,0.92,4.96,2.2199413584416035,76.2560800166667
2256,1,1,14,0.9173,1.21,0.92,4.96,2.3455328995768534,92.4760740166667
2259,1,3,22,0.8626,2.64,0.866666666666667,4.82,1.713655687401434,71.52356505
2260,1,1,27,0.8585,1.8,1.0,5.0,3.351286440216357,101.8790996
2261,0,1,29,0.8585,1.8,1.0,5.0,2.4542785034309627,100.1353769
2262,0,4,28,0.8176,3.24,0.869565217391304,4.64,1.7509159181289355,129.692213283333
2263,0,4,12,0.8176,3.24,0.869565217391304,4.64,1.7792065357491158,92.8452852
2264,0,4,27,0.8176,3.24,0.869565217391304,4.64,1.6848167068628388,100.655203516667
2265,0,1,23,0.9256,1.33,0.96,4.96,1.1917948528462532,84.1739793166667
2266,0,1,34,0.9256,1.33,0.96,4.96,2.696751506355473,91.7563961333333
2267,0,1,42,0.9256,1.33,0.96,4.96,3.1372358041392947,96.8962765166667
2268,0,1,10,0.9256,1.33,0.96,4.96,1.176800872126029,76.8793234166667
2269,0,1,41,0.8346,0.85,1.0,4.88,2.7567913989089687,99.5326444333333
2270,0,1,28,0.8346,0.85,1.0,4.88,2.303510835481886,77.48930525
2271,0,1,42,0.8719,1.33,0.92,4.96,4.57977367855133,130.66095515
2272,1,4,39,0.8423,1.45,0.785714285714286,5.0,3.3409321094254576,87.1824925
2273,0,1,47,0.8806,1.0,0.92,4.84,4.069428235404426,116.77191905
2274,1,1,23,0.8206,1.43,0.96,4.92,3.485655621757714,58.0567964333333
2275,0,1,31,0.8206,1.43,0.96,4.92,3.451826161472414,96.4389511666667
2276,1,1,48,0.8206,1.43,0.96,4.92,4.532632139860235,123.97492865
2277,1,1,14,0.9264,0.88,0.96,4.84,1.8797142544690288,54.9586921333333
2278,0,1,15,0.9264,0.88,0.96,4.84,2.253494089215863,56.6075741666667
2279,0,1,20,0.8587,0.97,0.92,4.92,2.529144504241726,60.5424566833333
2280,0,1,15,0.8587,0.97,0.92,4.92,1.9474803151663576,83.6251389333333
2281,1,4,8,0.9081,1.61,0.68,4.64,1.858119016147229,109.703498816667
2282,1,4,3,0.9081,1.61,0.68,4.64,1.335893337719984,119.611800833333
2283,1,4,26,0.9081,1.61,0.68,4.64,1.1475142854143037,70.0059795166667
2284,1,4,11,0.9081,1.61,0.68,4.64,2.1318436188813177,50.3884056
2285,0,4,33,0.9081,1.61,0.68,4.64,1.9765909479180928,91.22010445
2287,1,4,10,0.9081,1.61,0.68,4.64,2.2910981707292444,103.4335091
2288,0,1,23,0.8864,1.22,0.92,4.88,5.093898840655212,50.4376152666667
2289,0,1,14,0.9052,1.24,1.0,4.88,2.1087710197860208,83.9190401166667
2290,1,1,20,0.9052,1.24,1.0,4.88,1.9229052512858675,76.0223262833333
2291,0,1,62,0.9052,1.24,1.0,4.88,2.1776810875334407,113.114079933333
2292,0,1,30,0.8719,1.64,0.92,4.84,2.498772250981744,129.70120155
2293,0,1,28,0.8719,1.64,0.92,4.84,2.0235765158126378,85.1502821833333
2294,0,1,36,0.8719,1.64,0.92,4.84,2.8195953519856856,78.5464713333333
2296,0,1,40,0.868,1.19,1.0,4.96,4.198572156263615,59.73474695
2297,0,3,19,0.8447,1.37,0.88,4.76,2.181633783417275,81.8297857
2298,0,1,22,0.8655,1.07,0.88,4.8,3.233126604767792,79.5578825166667
2299,0,1,21,0.8516,1.74,0.96,4.92,3.534690284445137,106.354593233333
2300,1,4,4,0.7872,2.5,0.904761904761905,4.8,3.2135104699540493,77.3265204333333
2301,0,1,42,0.8621,1.33,1.0,4.92,4.834843093525085,138.249515533333
2302,1,1,12,0.8621,1.33,1.0,4.92,0.5726680566754943,40.1848486166667
2303,1,1,41,0.8621,1.33,1.0,4.92,2.0991156210741977,128.820846
2304,0,1,14,0.8621,1.33,1.0,4.92,2.404982775470751,52.1995632333333
2305,0,1,15,0.8539,1.38,0.88,4.76,2.8309325025368217,84.3033697666667
2306,0,1,9,0.8539,1.38,0.88,4.76,3.477547627116152,95.0586233666667
2307,0,1,49,0.8595,1.57,1.0,4.6,1.808807962756868,101.0265287
2308,1,1,14,0.8595,1.57,1.0,4.6,1.2064554715088538,54.7324572166667
2309,0,1,3,0.8595,1.57,1.0,4.6,1.716919856770462,64.4549677
2310,1,1,11,0.8595,1.57,1.0,4.6,1.534481294076517,61.1820911166667
2311,0,1,38,0.8595,1.57,1.0,4.6,3.2826565041406752,111.98123275
2312,1,3,6,0.8463,2.38,1.0,4.84,1.4581201335428624,77.5822542166667
2313,1,1,13,0.8571,1.1,0.92,4.88,2.3742771511405416,103.5669422
2314,1,1,37,0.8685,1.17,1.0,4.88,1.4114659142690278,61.72952065
2315,0,1,16,0.8685,1.17,1.0,4.88,2.4417406462129394,117.8431743
2316,0,1,14,0.8685,1.17,1.0,4.88,3.130348549794746,120.016903883333
2317,0,1,30,0.8789,1.33,1.0,4.92,2.399383904194992,84.5458287166667
2318,1,1,11,0.8376,1.55,1.0,4.96,4.074103862680705,66.8387819833333
2319,1,1,24,0.8376,1.55,1.0,4.96,1.1165813520612873,114.504907766667
2320,0,1,4,0.8376,1.55,1.0,4.96,1.1716465501218227,45.6330329833333
2321,0,3,40,0.8203,2.12,0.88,4.92,4.342320050982104,109.978807416667
2322,1,1,43,0.8833,1.61,0.88,5.0,2.185067487800004,108.008531416667
2323,1,1,11,0.8833,1.61,0.88,5.0,1.188424433063355,64.7288546
2324,1,3,13,0.8933,1.79,0.928571428571429,4.89,2.474298765355025,82.1648923333333
2325,1,3,9,0.8933,1.79,0.928571428571429,4.89,1.9179816963946648,61.4239931
2326,0,1,29,0.8682,1.94,1.0,4.88,4.5705761665120495,108.8440277
2327,1,1,35,0.8469,1.17,0.96,4.84,2.2820895241365573,42.0525535333333
2328,1,1,14,0.8469,1.17,0.96,4.84,2.179523414204112,93.9967982833333
2329,0,1,5,0.8771,1.31,1.0,4.92,2.112107267772664,55.0180199666667
2330,0,1,25,0.8771,1.31,1.0,4.92,2.777185519583892,77.4468869166667
2333,1,1,16,0.8766,1.19,1.0,4.84,1.1259153873096492,53.13143655
2334,0,1,21,0.8752,1.2,0.88,4.68,3.670203117797677,111.307610233333
2335,0,1,19,0.8752,1.2,0.88,4.68,2.7529995864719936,92.7598797333333
2336,1,3,12,0.874,2.92,0.941176470588235,4.64,3.130348549794746,83.9615607666667
2337,0,3,15,0.8393,2.41,1.0,5.0,1.9665270992594857,60.8680635166667
2338,0,1,33,0.8563,1.3,1.0,5.0,3.256996921546518,95.301245
2340,0,4,33,0.8426,1.5,0.72,5.0,2.05427889960342,69.3967567833333
2341,1,1,5,0.8712,1.68,0.92,4.6,7.121001346420124,68.6459344166667
2342,0,1,16,0.8458,1.83,0.96,5.0,0.5875838657308917,44.7122989
2344,0,1,68,0.8458,1.83,0.96,5.0,3.750630899943423,164.963520083333
2345,0,1,31,0.9013,1.33,1.0,4.88,1.970121683813093,70.52549685
2346,0,1,41,0.8523,1.26,0.96,4.92,0.8830167519612188,85.2809846166667
2347,0,1,48,0.8523,1.26,0.96,4.92,3.107622575931165,86.6489073666667
2348,1,1,48,0.9019,0.92,0.96,4.84,1.1906466871386558,78.3568939
2349,1,1,4,0.9019,0.92,0.96,4.84,4.250774965763622,97.749786
2350,1,1,27,0.9019,0.92,0.96,4.84,1.737737834489077,59.8292321666667
2351,1,3,17,0.8596,2.18,0.92,5.0,2.553744841355452,75.29386395
2352,0,3,35,0.8596,2.18,0.92,5.0,2.652662930971188,92.9475347666667
2353,0,3,32,0.8596,2.18,0.92,5.0,4.386763877637283,97.3487807
2354,1,4,1,0.8038,3.05,0.84,5.0,4.1196357421517735,92.3155315833333
2355,1,4,4,0.8038,3.05,0.84,5.0,2.501512612139925,85.4892105333333
2357,1,1,18,0.8458,1.59,1.0,4.96,4.97216471102662,73.4708267
2358,1,1,42,0.8694,1.03,0.92,4.64,3.5533416486449747,51.0749051833333
2359,0,4,29,0.7921,1.6,0.68,5.0,4.928422258196468,114.6681524
2360,1,4,2,0.8676,2.25,0.68,4.93,4.087826538555681,59.8405439833333
2361,0,4,5,0.8676,2.25,0.68,4.93,2.8825701574440075,85.9754041333333
2362,1,1,33,0.909,1.53,0.96,4.72,2.3775273965113444,117.38340905
2363,0,1,17,0.909,1.53,0.96,4.72,4.336616106432628,105.33979355
2364,0,1,29,0.909,1.53,0.96,4.72,3.392275117935456,98.16895215
2366,0,1,8,0.8788,1.56,1.0,4.8,2.166282803868324,41.6760372833333
2367,0,4,6,0.7788,2.91,0.916666666666667,4.9,2.1981294390070105,95.6357353666667
2368,0,4,44,0.7788,2.91,0.916666666666667,4.9,2.8996378469352013,139.45635295
2369,0,1,44,0.8459,1.1,1.0,5.0,4.289642020972732,124.799885066667
2370,1,1,31,0.8459,1.1,1.0,5.0,2.347298592883702,89.9514857
2371,0,1,21,0.8459,1.1,1.0,5.0,4.250879667387992,117.638314716667
2372,0,3,55,0.7917,2.0,0.88,4.96,3.3985229202302465,142.478144416667
2373,1,3,8,0.8994,2.03,0.944444444444444,4.8,1.2324839328251112,56.75275035
2375,0,1,9,0.8811,1.19,1.0,4.96,4.09332101005058,48.6151574666667
2376,1,1,27,0.8811,1.19,1.0,4.96,3.136014478496465,96.03133825
2377,0,1,18,0.8811,1.19,1.0,4.96,4.092817099277465,68.4616323
2378,0,1,63,0.8811,1.19,1.0,4.96,2.718560951902842,121.979889683333
2379,0,1,39,0.8811,1.19,1.0,4.96,4.217830704789024,88.9781427666667
2380,1,1,21,0.8811,1.19,1.0,4.96,2.2233393566534976,100.50667435
2381,0,1,11,0.8811,1.19,1.0,4.96,2.397108136888006,113.790624783333
2382,0,1,31,0.8611,1.6,0.96,4.52,3.4250628273855197,82.9838725333333
2383,1,1,32,0.8517,1.88,0.88,4.76,3.688361030093686,99.2747311
2384,0,1,12,0.8618,1.54,0.96,4.96,1.1682878782825212,70.2450782166667
2385,0,1,30,0.8618,1.54,0.96,4.96,1.6070486769443564,87.46578475
2386,1,1,9,0.8618,1.54,0.96,4.96,0.3664690503951503,57.8529918
2387,1,1,1,0.8618,1.54,0.96,4.96,2.19656637887294,95.3359021333333
2388,0,3,7,0.8541,1.59,0.96,4.96,1.4825489127590317,84.5094471666667
2389,0,1,40,0.8681,1.33,0.96,5.0,2.4354480668614094,98.3925395
2390,1,1,33,0.8846,1.13,1.0,4.88,7.080583664040452,75.1270231166667
2391,0,1,6,0.8846,1.13,1.0,4.88,4.902598022965287,45.0109684666667
2393,0,4,3,0.8182,2.0,0.84,5.0,2.846382924604103,63.6885700666667
2394,0,1,40,0.8562,1.8,1.0,4.84,1.712713152382492,129.566480933333
2395,0,1,13,0.8562,1.8,1.0,4.84,2.42208548231536,106.777087783333
2396,0,1,15,0.8562,1.8,1.0,4.84,1.7298942860062152,129.392577566667
2397,0,1,20,0.901,1.33,0.96,4.8,4.63141623984848,90.9657490166667
2398,0,1,2,0.8682,1.47,0.96,4.84,2.2482485828342003,121.080592016667
2399,0,1,27,0.8778,1.65,0.92,4.96,2.508224853210776,89.9884040666667
2400,1,1,4,0.8778,1.65,0.92,4.96,4.584052375298261,74.5796641333333
2401,0,1,23,0.8778,1.65,0.92,4.96,3.411588108457832,82.399693
2402,0,1,55,0.8778,1.65,0.92,4.96,2.958002874376686,129.444630516667
2403,1,1,18,0.8778,1.65,0.92,4.96,0.7009966558643401,47.51174325
2404,0,1,19,0.8778,1.65,0.92,4.96,2.508494165198014,72.6963035666667
2405,0,4,28,0.8575,1.42,0.68,4.96,4.102070538435855,72.63152655
2406,0,1,9,0.8709,1.15,1.0,4.96,0.4996643587847392,48.9876506
2407,1,1,39,0.8709,1.15,1.0,4.96,1.7123457405555196,94.3113867166667
2408,0,1,27,0.8717,1.11,0.92,4.88,1.5446743647242067,122.294282733333
2409,0,1,54,0.8717,1.11,0.92,4.88,2.570609630656588,133.873452233333
2410,1,1,15,0.8717,1.11,0.92,4.88,3.467409077737692,46.1184048333333
2411,0,1,20,0.8661,1.33,0.96,4.68,2.056141732951059,49.2374923666667
2412,1,1,15,0.9002,0.77,0.96,4.92,1.135812950190024,33.4158969833333
2413,0,1,56,0.9002,0.77,0.96,4.92,2.2309057061836706,68.9465664333333
2414,0,1,11,0.9002,0.77,0.96,4.92,1.8876600454484584,57.76782825
2415,0,1,28,0.9002,0.77,0.96,4.92,2.074233419762173,80.1371063166667
2416,1,1,45,0.8871,1.14,0.88,4.92,4.018226156696112,127.002258483333
2417,0,1,11,0.8871,1.14,0.88,4.92,3.0491289234540915,52.65434915
2418,1,1,15,0.8871,1.14,0.88,4.92,0.5282601519563793,33.3522515833333
2419,1,1,14,0.8871,1.14,0.88,4.92,1.879286874822094,44.3855461
2420,0,1,14,0.8871,1.14,0.88,4.92,0.5331763860757402,51.3686106666667
2421,0,1,37,0.8502,1.58,1.0,4.84,4.021809988880745,129.401930966667
2422,0,1,29,0.8914,1.4,1.0,5.0,4.641647538474974,99.5859962333333
2423,0,1,22,0.8583,1.64,1.0,4.96,3.706389855507573,108.1607495
2424,0,1,10,0.8583,1.64,1.0,4.96,2.248835369901094,61.33105305
2425,0,1,51,0.8693,1.32,0.92,4.72,2.7751736420137614,120.893184616667
2426,1,1,23,0.8493,1.67,1.0,4.88,0.5782559205345769,66.2407737833333
2427,0,1,29,0.8493,1.67,1.0,4.88,1.1857761774133149,98.1645956666667
2428,0,1,32,0.8493,1.67,1.0,4.88,2.4389981757503683,89.40524
2429,1,1,10,0.8493,1.67,1.0,4.88,2.2027936868821776,60.5989977666667
2430,0,1,27,0.8493,1.67,1.0,4.88,2.4305227548488526,147.74233625
2431,0,1,34,0.8822,1.33,0.96,4.88,1.3398332287833046,74.0864285
2432,0,1,30,0.8822,1.33,0.96,4.88,2.0235765158126378,132.844373583333
2433,0,1,33,0.8822,1.33,0.96,4.88,2.420751663028446,68.6058957666667
2434,0,3,53,0.8429,2.46,0.92,5.0,3.1010426677002765,137.890518766667
2435,0,3,40,0.8429,2.46,0.92,5.0,2.1744383471048185,165.027272383333
2436,0,1,6,0.8722,1.31,0.96,5.0,1.970229991811279,109.43949635
2437,1,1,1,0.8722,1.31,0.96,5.0,2.479017913594324,49.1225847333333
2438,0,1,21,0.8722,1.31,0.96,5.0,2.3602740923283805,132.70415875
2439,1,4,16,0.8972,1.55,0.8,4.8,3.2704381318424005,128.313742133333
2440,0,3,35,0.8725,3.0,0.96,4.96,2.2507177006322623,142.381323833333
2441,1,1,1,0.8695,1.91,0.88,4.96,0.4976956036512515,33.5055053833333
2442,0,1,58,0.8593,1.42,0.88,4.8,3.166078622255179,95.2411763333333
2443,1,1,11,0.841,1.44,1.0,4.84,2.7768253299301886,71.6022424833333
2444,1,1,21,0.841,1.44,1.0,4.84,2.654358380193507,48.91726865
2445,1,1,16,0.841,1.44,1.0,4.84,2.908631335429827,53.6897843166667
2446,1,1,12,0.8799,1.31,0.96,4.72,1.973289120226935,50.2820579333333
2447,0,1,12,0.8799,1.31,0.96,4.72,0.955719407307444,56.2408919666667
2448,1,1,13,0.8799,1.31,0.96,4.72,1.1433354248403682,98.9811530166667
2449,0,1,25,0.9263,1.22,1.0,4.92,1.211168678012938,85.3602959
2450,0,1,31,0.9263,1.22,1.0,4.92,0.5851542900781491,47.8576545333333
2451,0,3,14,0.8277,2.56,0.96,4.88,4.005926976841898,78.34554435
2452,1,1,16,0.8336,1.17,1.0,4.92,3.9183871088663937,55.34875435
2453,0,1,11,0.8543,1.28,0.92,4.96,1.105586835166401,77.1199571666667
2454,0,1,15,0.8691,1.05,0.92,4.88,4.095359909996728,93.5639247333333
2455,0,1,21,0.8691,1.05,0.92,4.88,4.810805621414065,89.4150249
2456,1,1,18,0.8691,1.05,0.92,4.88,3.948130972784872,54.29484735
2457,0,1,58,0.8691,1.05,0.92,4.88,3.362943454658526,103.278341883333
2458,0,1,8,0.8955,1.08,0.92,4.72,2.11384197668983,58.77330145
2459,0,1,16,0.8955,1.08,0.92,4.72,3.0254256283400607,60.7518418833333
2460,0,1,27,0.8955,1.08,0.92,4.72,2.959333659989802,94.9691345333333
2461,1,1,25,0.8479,1.07,0.92,4.84,4.325884889452986,64.0635289333333
2462,1,1,33,0.8479,1.07,0.92,4.84,2.4164913163408097,54.0182327166667
2463,0,1,12,0.8479,1.07,0.92,4.84,4.686599089622608,120.069321416667
2464,0,1,27,0.8356,0.73,1.0,4.92,4.412459998498441,106.594292566667
2465,1,1,22,0.8356,0.73,1.0,4.92,4.245250528147312,50.9967120166667
2466,0,1,13,0.8356,0.73,1.0,4.92,3.2211495606676737,97.0695717166667
2467,0,1,17,0.8775,1.7,0.88,4.84,2.1690127722560826,57.3294577
2468,1,1,17,0.8775,1.7,0.88,4.84,2.238615488406805,89.6594972833333
2469,0,1,27,0.8775,1.7,0.88,4.84,1.7019403016847086,92.2679433166667
2470,0,1,9,0.8775,1.7,0.88,4.84,3.0524029749850192,58.8048258666667
2471,0,1,12,0.8731,1.68,1.0,4.88,4.40374827784806,146.646467816667
2472,0,1,42,0.8305,1.76,1.0,4.92,3.7356696280491857,120.120913666667
2473,0,1,27,0.8305,1.76,1.0,4.92,2.233745715574101,99.9287407
2474,0,1,42,0.8509,2.0,0.92,5.0,0.811627545438649,118.1819849
2475,0,1,24,0.8509,2.0,0.92,5.0,2.724535861302065,98.7634286666667
2476,1,1,20,0.8889,1.16,0.96,4.96,1.7644301957014776,62.5682190333333
2477,0,4,29,0.8125,1.23,0.92,5.0,1.2040733086976056,57.2330735166667
2478,0,4,29,0.8125,1.23,0.92,5.0,1.9486260788726548,89.0350536333333
2479,0,1,21,0.8772,1.23,1.0,4.92,3.209574655055008,89.6799849833333
2480,1,1,45,0.8772,1.23,1.0,4.92,1.3392887635751085,153.11220045
2481,0,1,41,0.8772,1.23,1.0,4.92,1.5629358174063217,113.566030233333
2482,1,1,7,0.8604,1.57,0.96,4.96,4.460814157650136,96.1909849833333
2483,0,3,30,0.8261,2.38,0.96,4.72,3.5796041055379413,80.44889455
2484,0,3,38,0.8261,2.38,0.96,4.72,3.012958405485816,137.883516483333
2485,1,3,36,0.8261,2.38,0.96,4.72,2.0260419760278925,113.639044016667
2486,1,1,20,0.8551,0.92,1.0,4.92,1.95597249067378,77.0820565666667
2487,1,1,16,0.8551,0.92,1.0,4.92,2.145295629573358,71.1627621333333
2488,0,1,26,0.8551,0.92,1.0,4.92,3.8240233191782,149.3981533
2489,0,1,52,0.8856,1.21,0.96,4.84,2.3543125347816707,87.8061494
2490,0,1,47,0.8856,1.21,0.96,4.84,2.072789728693872,91.89784155
2492,0,1,27,0.8856,1.21,0.96,4.84,3.3762709452611914,74.8219304333333
2493,0,3,45,0.856,2.43,1.0,4.88,3.317809647087997,148.3581507
2494,1,4,2,0.8032,1.88,0.88,5.0,1.0849024826556888,40.2850207166667
2495,1,1,20,0.8718,1.44,0.96,4.92,5.243631182049223,71.1644826833333
2496,0,4,17,0.8438,2.17,0.75,5.0,5.967717789440282,103.88930575
2497,0,3,28,0.8399,2.29,1.0,4.68,0.6697359014521005,140.2083974
2498,1,3,4,0.8399,2.29,1.0,4.68,0.3954480287180016,47.2394664833333
2499,0,3,11,0.8399,2.29,1.0,4.68,2.5805301712145075,104.139152633333
2501,1,1,11,0.8904,0.85,0.96,4.92,4.070047711866712,92.5824052666667
