,order_id,store_branch_id,distance_km,shopper_id,on_demand,seniority,order_size,found_rate,picking_speed,accepted_rate,rating,total_minutes
1361,0eeb29286bb66ac39e9dd71ede9df27b,1679091c5a880faf6fb5e6087eb1b2dc,1.6082728435578748,e179bcacdf1468c478fbed35f1a5b024,True,M,10,0.8506,5.98,0.882352941176471,4.3,69.8993677166667
1362,4605c245c729765b78dafe065aa43e84,1679091c5a880faf6fb5e6087eb1b2dc,3.625249894875026,07f38f62020e027a3bd717aa48b29729,True,I,17,0.8894,1.25,1.0,4.76,57.7168364833333
1363,e576696edcaf88fc704aab5c91f31900,1679091c5a880faf6fb5e6087eb1b2dc,0.7427531642429862,07f38f62020e027a3bd717aa48b29729,False,I,10,0.8894,1.25,1.0,4.76,30.6855501333333
1364,d9ca2871a8d79e417f300322f6f95244,1679091c5a880faf6fb5e6087eb1b2dc,2.4692558625057934,07f38f62020e027a3bd717aa48b29729,True,I,22,0.8894,1.25,1.0,4.76,70.0226524666667
1366,7c8c74cd6006159e4da517cec6bb3cfa,1679091c5a880faf6fb5e6087eb1b2dc,2.829775379110975,07f38f62020e027a3bd717aa48b29729,False,I,8,0.8894,1.25,1.0,4.76,41.0667268166667
1367,5dc25cd3c1c3d5a4b4d8f14a01f09ef4,1679091c5a880faf6fb5e6087eb1b2dc,3.9463320309812175,07f38f62020e027a3bd717aa48b29729,True,I,12,0.8894,1.25,1.0,4.76,71.53532035
1368,888fd486008433b5a4776aa0bc2e6b65,1679091c5a880faf6fb5e6087eb1b2dc,4.482658046252217,07f38f62020e027a3bd717aa48b29729,False,I,30,0.8894,1.25,1.0,4.76,69.9561355
1369,9fb1452dcabd1307b1b16a41ddd60f56,1679091c5a880faf6fb5e6087eb1b2dc,1.873600901018699,07f38f62020e027a3bd717aa48b29729,False,I,38,0.8894,1.25,1.0,4.76,64.7979086166667
1371,150b6eba777d561b5d099ceb1a6b3c5f,1679091c5a880faf6fb5e6087eb1b2dc,3.3424655704487747,e959737361ac8d89cab90f847c166f70,True,I,6,0.8887,1.57,0.92,4.76,67.8258775166667
1373,6b25ddfbb9317d5ec543b918af6cf7c7,1679091c5a880faf6fb5e6087eb1b2dc,4.76212237818283,e959737361ac8d89cab90f847c166f70,False,I,21,0.8887,1.57,0.92,4.76,60.6125517333333
1374,f807d28f86624e9dfd583f694e7ee78a,1679091c5a880faf6fb5e6087eb1b2dc,2.886593855594997,e959737361ac8d89cab90f847c166f70,True,I,16,0.8887,1.57,0.92,4.76,71.4481132666667
1375,d6fcae0454e36c07844aeae532f320f3,1679091c5a880faf6fb5e6087eb1b2dc,1.3829781206302498,5b11cbe7d2fad9dabbd62996718e6517,True,M,6,0.8889,1.44,0.72,4.96,55.3174547666667
1376,b0c5cbb11b9873cbc794a7eebe7e2b64,1679091c5a880faf6fb5e6087eb1b2dc,5.245986964736808,d6a1a813714c8e9b046616866472834a,True,I,16,0.9034,0.96,0.96,4.84,61.2923016833333
1377,c3ec842bd5f05d5cb0671760d38db201,1679091c5a880faf6fb5e6087eb1b2dc,1.3081014761469238,853afa796508bb92d2a0f9e20667d7db,True,I,36,0.8791,0.94,1.0,4.68,47.0431468166667
1379,0b898576899e0956aaba7f8df49c67c7,1679091c5a880faf6fb5e6087eb1b2dc,4.958534924816642,853afa796508bb92d2a0f9e20667d7db,True,I,29,0.8791,0.94,1.0,4.68,51.6811751833333
1380,ef92bcfe1bd8b4d10ca563af740cc5e1,1679091c5a880faf6fb5e6087eb1b2dc,1.2036719847460133,853afa796508bb92d2a0f9e20667d7db,True,I,33,0.8791,0.94,1.0,4.68,57.9448989666667
1381,1b60370a4f2d23b095f833da93b6be31,1679091c5a880faf6fb5e6087eb1b2dc,1.8086600504369956,ef4e841d6962f1a51de44cba0edf87c3,True,I,43,0.9099,0.98,1.0,4.84,64.5586397666667
1383,6648ead5d3e3e983ddb97442ffba3967,1679091c5a880faf6fb5e6087eb1b2dc,5.825840117249531,ef4e841d6962f1a51de44cba0edf87c3,False,I,22,0.9099,0.98,1.0,4.84,98.1269759666667
1384,b53a84bd807cd7ee5eea560da3174825,1679091c5a880faf6fb5e6087eb1b2dc,0.2070785179032259,ef4e841d6962f1a51de44cba0edf87c3,False,I,34,0.9099,0.98,1.0,4.84,76.5733403166667
1385,1390c94337265daa75028182c97f749c,1679091c5a880faf6fb5e6087eb1b2dc,0.7383084817578869,ef4e841d6962f1a51de44cba0edf87c3,False,I,47,0.9099,0.98,1.0,4.84,77.9148355333333
1386,719dd521a6a7f412b366715780ea85d4,1679091c5a880faf6fb5e6087eb1b2dc,1.1960708490668583,ef4e841d6962f1a51de44cba0edf87c3,True,I,19,0.9099,0.98,1.0,4.84,44.2272443333333
1388,a6b87cee9d71cfe23248757bf47e8301,1679091c5a880faf6fb5e6087eb1b2dc,2.0914243472029033,ef4e841d6962f1a51de44cba0edf87c3,True,I,16,0.9099,0.98,1.0,4.84,57.8318594
1389,7e243087cc590f2b19b251f6d01d2b25,1679091c5a880faf6fb5e6087eb1b2dc,6.381479482650032,ef4e841d6962f1a51de44cba0edf87c3,False,I,21,0.9099,0.98,1.0,4.84,99.5968622166667
1392,c8df0fa85b348bb6c9bd47ad0a47180d,1679091c5a880faf6fb5e6087eb1b2dc,4.305951190646158,2d362e749a474a5b96f98f8aac003b68,True,I,31,0.8808,1.5,0.92,4.8,105.153752883333
1393,1c59fd2647355c522c60ed40ead7a27f,1679091c5a880faf6fb5e6087eb1b2dc,2.0725383743819434,000b736367b327918f9086e6fd73b8b6,False,M,14,0.8854,1.58,0.84,4.52,64.7639952166667
1394,9dda378d48bb76849e29e1675be518e4,1679091c5a880faf6fb5e6087eb1b2dc,4.481460929034093,51a3d849ed910c916ec466dd8874e8a0,False,M,4,0.8736,2.43,0.68,4.96,57.3898824333333
1395,58184f987893439b6aa759eb37b092e9,1679091c5a880faf6fb5e6087eb1b2dc,2.469352448955803,51a3d849ed910c916ec466dd8874e8a0,False,M,9,0.8736,2.43,0.68,4.96,52.7582821
1396,1dacdb745fdefb26aad20aff9bf55c32,1679091c5a880faf6fb5e6087eb1b2dc,1.9996817628803896,981030a45f67e66dd5f43270a7e21b6d,False,I,66,0.8846,1.13,1.0,4.88,99.63299065
1397,4a5ef1215b493321899e0b5f0a1d3c7a,1679091c5a880faf6fb5e6087eb1b2dc,2.7153836402621487,981030a45f67e66dd5f43270a7e21b6d,True,I,20,0.8846,1.13,1.0,4.88,42.3382599166667
1398,b3f408d3105507b8cf4db6016b4c1dba,1679091c5a880faf6fb5e6087eb1b2dc,6.721553611426016,981030a45f67e66dd5f43270a7e21b6d,True,I,35,0.8846,1.13,1.0,4.88,71.8990015
1400,8ee62189a0a2b2cafbb881dd866586a5,1679091c5a880faf6fb5e6087eb1b2dc,4.740368709746448,bdd97217482b4b58b8ab3f7f3dd286b7,True,I,23,0.9035,1.5,1.0,4.72,71.2509247833333
1402,c24a19a2ad39eeee551df6bd8535d43d,1679091c5a880faf6fb5e6087eb1b2dc,3.9479589526334644,bdd97217482b4b58b8ab3f7f3dd286b7,False,I,20,0.9035,1.5,1.0,4.72,72.83530375
1403,ef5ca06e342ec5429b20e071f4a10353,1679091c5a880faf6fb5e6087eb1b2dc,1.3328916325289772,99468e2e7917140a60b4f368721998d2,True,M,7,0.823,4.17,0.96,4.88,64.7186435833333
1405,739da0865a3e917e7f12ce8da46d492e,1679091c5a880faf6fb5e6087eb1b2dc,1.8916172809526048,df9e9448975bc96d5c004be7255b5b33,True,M,7,0.8112,3.4,0.96,4.92,71.2797028166667
1406,b3f755ee617b885397506731d5fc08a7,1679091c5a880faf6fb5e6087eb1b2dc,4.54211470107552,5a55d82e54bbf96eda66f06edc83714b,False,I,23,0.8824,1.08,0.96,4.76,73.5487419833333
1407,ade2128f4b401bfb916006f1c253958a,1679091c5a880faf6fb5e6087eb1b2dc,1.8216475636060085,5a55d82e54bbf96eda66f06edc83714b,False,I,17,0.8824,1.08,0.96,4.76,55.6749233833333
1408,395ea8d5ac600704693e9225c3d609fe,1679091c5a880faf6fb5e6087eb1b2dc,3.9670810237738507,5a55d82e54bbf96eda66f06edc83714b,False,I,58,0.8824,1.08,0.96,4.76,97.1886441333333
1409,2154655f4b2f3976e3f659472ce96f6f,1679091c5a880faf6fb5e6087eb1b2dc,5.4030290578919455,5a55d82e54bbf96eda66f06edc83714b,False,I,13,0.8824,1.08,0.96,4.76,69.6081904333333
1410,8b2051293d94629ba7be575693329d4a,1679091c5a880faf6fb5e6087eb1b2dc,5.43216673334648,5a55d82e54bbf96eda66f06edc83714b,False,I,18,0.8824,1.08,0.96,4.76,75.8210442833333
1411,70768ba5c40fde6bdb2f0ee3cab03b43,1679091c5a880faf6fb5e6087eb1b2dc,4.714855093720247,5a55d82e54bbf96eda66f06edc83714b,False,I,1,0.8824,1.08,0.96,4.76,50.5865619833333
1413,30e8ee505baafa895edb358a17764a94,1679091c5a880faf6fb5e6087eb1b2dc,2.552110056396442,1477815e2260918f962fe251afc10892,False,I,19,0.8694,1.5,0.96,4.88,50.6705399666667
1414,20b25f812a7caab724d9a6d0e4cd44ac,1679091c5a880faf6fb5e6087eb1b2dc,3.6794044531577557,1477815e2260918f962fe251afc10892,False,I,33,0.8694,1.5,0.96,4.88,76.3491594166667
1416,14df8660f70f7eae67373750bb226d28,1679091c5a880faf6fb5e6087eb1b2dc,1.8084891068215991,c2a9927d80fa81e0495e6945ac56f889,True,I,6,0.8617,1.73,1.0,4.67,51.8689539
1417,d2988223773a6ad174da6c6e1c9b2800,1679091c5a880faf6fb5e6087eb1b2dc,1.2443730247289697,c2a9927d80fa81e0495e6945ac56f889,True,I,9,0.8617,1.73,1.0,4.67,52.9621321666667
1418,b88da07fd98c2cd80639ee40f95be059,1679091c5a880faf6fb5e6087eb1b2dc,7.39959733402543,8eec96f006741b1710ef974d38513bde,True,I,12,0.8863,1.21,1.0,4.96,45.7981362166667
1419,19f1e51acbbb5ce56c077e5658fc5563,1679091c5a880faf6fb5e6087eb1b2dc,1.1420252244289537,8eec96f006741b1710ef974d38513bde,False,I,44,0.8863,1.21,1.0,4.96,98.6224134833333
1421,52b8bad86413cd799aab152f53b5264d,1679091c5a880faf6fb5e6087eb1b2dc,4.319920120588749,8eec96f006741b1710ef974d38513bde,False,I,14,0.8863,1.21,1.0,4.96,62.5804393166667
1422,67faac493184a1e196626184de8f1a9b,1679091c5a880faf6fb5e6087eb1b2dc,0.9044652587041404,8eec96f006741b1710ef974d38513bde,True,I,23,0.8863,1.21,1.0,4.96,63.1106692
1423,8dab3a23c967c364c4d3e996d3fe9d9c,1679091c5a880faf6fb5e6087eb1b2dc,0.09632216974084708,8eec96f006741b1710ef974d38513bde,False,I,12,0.8863,1.21,1.0,4.96,61.7315908833333
1424,330d2dda95ae8c77179282ad44077abc,1679091c5a880faf6fb5e6087eb1b2dc,1.2994311184100984,8eec96f006741b1710ef974d38513bde,False,I,1,0.8863,1.21,1.0,4.96,68.42054595
1425,d96bde7e9faa8593e1db127ec18c4c4d,1679091c5a880faf6fb5e6087eb1b2dc,3.2532907253812677,8eec96f006741b1710ef974d38513bde,False,I,10,0.8863,1.21,1.0,4.96,50.7002279333333
1426,064405fed490ae90adfe1a5a8c6bc21a,1679091c5a880faf6fb5e6087eb1b2dc,1.2483143688085319,299a26e8130c6181e587a2a62d177fc9,True,I,23,0.8741,1.52,1.0,5.0,48.5591536
1427,3ae9953fb3ca527bbfba658ca4c67614,1679091c5a880faf6fb5e6087eb1b2dc,0.7277993111505455,299a26e8130c6181e587a2a62d177fc9,True,I,16,0.8741,1.52,1.0,5.0,79.7049577166667
1428,06c6a26d14865887bc74879e12e378c3,1679091c5a880faf6fb5e6087eb1b2dc,1.9890790149251074,299a26e8130c6181e587a2a62d177fc9,True,I,24,0.8741,1.52,1.0,5.0,59.1802520166667
1430,8e9d667c6718d2c83ae0a3d9ec7edfe7,1679091c5a880faf6fb5e6087eb1b2dc,3.0392260624918968,b70431f633ff9238c1799e796548decf,True,I,13,0.9003,1.19,1.0,4.96,44.57194295
1431,787ccaefc6c5b6c1a53776992071fdff,1679091c5a880faf6fb5e6087eb1b2dc,3.6293158756553474,b70431f633ff9238c1799e796548decf,False,I,21,0.9003,1.19,1.0,4.96,76.5515424333333
1432,4d8e5484ea4d101ff31b7f034a7f93f4,1679091c5a880faf6fb5e6087eb1b2dc,2.790004302268852,b70431f633ff9238c1799e796548decf,True,I,20,0.9003,1.19,1.0,4.96,60.9552089
1433,40a215e3a367cb9b92e432f058ad4a5b,1679091c5a880faf6fb5e6087eb1b2dc,1.8415507596853027,b70431f633ff9238c1799e796548decf,True,I,19,0.9003,1.19,1.0,4.96,43.9292340833333
1434,425d5606efda32932d00affca054e118,1679091c5a880faf6fb5e6087eb1b2dc,2.6281792091103613,421a3813f3222f799e0025e4842f8eaf,False,I,14,0.9061,1.3,1.0,4.96,58.8362322333333
1435,5940ec9b5c3de99132c4fca8c53a34cd,1679091c5a880faf6fb5e6087eb1b2dc,4.638767507460465,421a3813f3222f799e0025e4842f8eaf,False,I,15,0.9061,1.3,1.0,4.96,84.6956593166667
1436,38c1651ebb382e6aec36421d9e68398d,1679091c5a880faf6fb5e6087eb1b2dc,1.3160389535103378,1926b78a7845e80d9b7ab37f44ce807d,False,I,16,0.8916,1.44,0.92,4.84,108.002652216667
1437,32c38364150066aaea1ace8125e6a236,1679091c5a880faf6fb5e6087eb1b2dc,1.9880073461123942,1926b78a7845e80d9b7ab37f44ce807d,False,I,18,0.8916,1.44,0.92,4.84,124.35165055
1439,243fc845564dbc9d85e7ccead8745c65,1679091c5a880faf6fb5e6087eb1b2dc,2.79000430227309,27313070dec882347153d6b0b0c5e318,True,I,24,0.8914,1.4,1.0,5.0,102.686777433333
1440,626b70049d7728b781a4a81a5f29d968,1679091c5a880faf6fb5e6087eb1b2dc,2.863925226911873,27313070dec882347153d6b0b0c5e318,False,I,15,0.8914,1.4,1.0,5.0,84.5199466166667
1441,0a58e327ba8ca1bf7429fb5a51922e99,1679091c5a880faf6fb5e6087eb1b2dc,0.20985394338745814,239c0301a20e0906a021bf39d25556d1,False,T,31,0.8494,1.72,0.96,4.64,77.6038906333333
1442,77c3b1e044c1f08c75f8ecc537647d51,1679091c5a880faf6fb5e6087eb1b2dc,1.220940471801512,239c0301a20e0906a021bf39d25556d1,False,T,47,0.8494,1.72,0.96,4.64,74.5631076
1443,c8ed2d66ec9b566d746398f56d7b8e54,1679091c5a880faf6fb5e6087eb1b2dc,4.517757659745594,239c0301a20e0906a021bf39d25556d1,True,T,11,0.8494,1.72,0.96,4.64,57.9497399833333
1444,d374f458ece79b6a48b994fd5b57d9f8,1679091c5a880faf6fb5e6087eb1b2dc,4.0993720337616715,239c0301a20e0906a021bf39d25556d1,True,T,20,0.8494,1.72,0.96,4.64,82.6138041833333
1445,0a4122e7ac52eac6b938daa82ede82a8,1679091c5a880faf6fb5e6087eb1b2dc,0.8237074029617104,239c0301a20e0906a021bf39d25556d1,True,T,20,0.8494,1.72,0.96,4.64,73.8283064666667
1446,d1166b3c7d91ba426fc92112dc409f29,1679091c5a880faf6fb5e6087eb1b2dc,6.035088425041214,239c0301a20e0906a021bf39d25556d1,False,T,22,0.8494,1.72,0.96,4.64,83.9656228166667
1447,035236438f8488acd2db9af80a6efafc,1679091c5a880faf6fb5e6087eb1b2dc,6.371469315303269,239c0301a20e0906a021bf39d25556d1,False,T,9,0.8494,1.72,0.96,4.64,52.92845845
1449,1cfd06fb8a42a8a26b77c08d8f0cfba6,1679091c5a880faf6fb5e6087eb1b2dc,2.3304319232395474,239c0301a20e0906a021bf39d25556d1,True,T,33,0.8494,1.72,0.96,4.64,70.5800563
1450,9f718fe6a88f44991b9dff5565ee7297,1679091c5a880faf6fb5e6087eb1b2dc,2.871102655267801,1f3eade8491b3cddbddc156697597255,False,I,15,0.8942,1.23,0.96,4.68,84.7919679
1451,32dd6a6d2c290b55ef6eb2f7095ed4a6,1679091c5a880faf6fb5e6087eb1b2dc,0.4025029072124423,7c44fb65297204f219665548fd056823,True,M,9,0.8517,2.25,0.96,4.88,42.5625180166667
1452,89cf0a9912758c98e604f5f33657259d,1679091c5a880faf6fb5e6087eb1b2dc,2.2817320890176,7c44fb65297204f219665548fd056823,False,M,3,0.8517,2.25,0.96,4.88,51.3086940333333
1453,f1f3a41ab75a95fb06aad8080a0f6c34,1679091c5a880faf6fb5e6087eb1b2dc,0.1472747933867543,7c44fb65297204f219665548fd056823,False,M,25,0.8517,2.25,0.96,4.88,69.3407884333333
1455,f231d418cb636751824793500b37ca1f,1679091c5a880faf6fb5e6087eb1b2dc,0.6942810721169117,aebadffe7f14a7a21ce219229bb108b3,False,I,25,0.8965,1.32,1.0,4.76,57.1544099166667
1456,b1ca34e28213de97a4040d9668703381,1679091c5a880faf6fb5e6087eb1b2dc,5.09782804174922,aebadffe7f14a7a21ce219229bb108b3,False,I,40,0.8965,1.32,1.0,4.76,82.8525444666667
1457,40e91d3bd17d4c44c63f7b6bcf3a5b5e,1679091c5a880faf6fb5e6087eb1b2dc,3.6534326003254836,0df28908e76c96cdc5ab03922f4de179,True,I,44,0.8471,1.29,1.0,4.96,75.3008257
1458,f5acd25cda7b29f1b82253e4322ca56c,1679091c5a880faf6fb5e6087eb1b2dc,5.834594238606733,0df28908e76c96cdc5ab03922f4de179,False,I,17,0.8471,1.29,1.0,4.96,50.11353605
1459,5798603a1f6456fb12666a93dfcffd90,1679091c5a880faf6fb5e6087eb1b2dc,1.2401259359958687,0df28908e76c96cdc5ab03922f4de179,False,I,25,0.8471,1.29,1.0,4.96,88.7140618333333
1460,2d0080d876642f37ea51635bf917d0f5,1679091c5a880faf6fb5e6087eb1b2dc,6.381479482659217,c7a9e13936a915befb847ac6db9c695b,True,I,23,0.8567,1.75,0.92,4.96,74.9958374166667
1462,d13e90990a3bfaa32f77a21f9d118734,1679091c5a880faf6fb5e6087eb1b2dc,4.482786564962154,c7a9e13936a915befb847ac6db9c695b,True,I,11,0.8567,1.75,0.92,4.96,82.6094783833333
1463,03eb7b5ca9aa579342bd7533944beaa6,1679091c5a880faf6fb5e6087eb1b2dc,0.19994011723920557,c7a9e13936a915befb847ac6db9c695b,True,I,16,0.8567,1.75,0.92,4.96,51.6872397666667
1464,aafc765551d9ffe7dadde9f79cc10663,1679091c5a880faf6fb5e6087eb1b2dc,4.569003922292154,dbab5f4147fb719554010645dcfcd44c,False,I,104,0.8366,1.81,1.0,4.52,229.031673033333
1465,63e59e3842f1a2946b53e04642710bc9,1679091c5a880faf6fb5e6087eb1b2dc,4.112230101442265,dbab5f4147fb719554010645dcfcd44c,False,I,37,0.8366,1.81,1.0,4.52,81.7506965666667
1466,2b54ba88fa02a7d9ab35900a3d1192c4,1679091c5a880faf6fb5e6087eb1b2dc,0.13551524920548783,dbab5f4147fb719554010645dcfcd44c,False,I,24,0.8366,1.81,1.0,4.52,68.4769976833333
1467,b904f4f0490182a5967832275900e43b,1679091c5a880faf6fb5e6087eb1b2dc,4.312499962857672,914cde53818f8330c8bbb0dd77fa7423,True,M,8,0.8633177727784027,2.19,0.5,4.849341890790547,107.813288266667
1468,12652f379ff45fc3b00977d36bd6e0a8,1679091c5a880faf6fb5e6087eb1b2dc,1.373226629211001,c1e1b2792c344e165e6af4e6c4771642,False,I,16,0.8758,1.27,0.96,4.84,45.5468981833333
1469,e794dfafa002dedd597a57434317462b,1679091c5a880faf6fb5e6087eb1b2dc,5.284103628532538,c1e1b2792c344e165e6af4e6c4771642,False,I,13,0.8758,1.27,0.96,4.84,88.1670278666667
1470,cf609c37a40bc3df15ee5b7483fc89cc,1679091c5a880faf6fb5e6087eb1b2dc,4.588842952628137,c1e1b2792c344e165e6af4e6c4771642,False,I,16,0.8758,1.27,0.96,4.84,89.1937828666667
1471,e594704123505c79befd4921c2e1c661,1679091c5a880faf6fb5e6087eb1b2dc,1.163989769176291,c1e1b2792c344e165e6af4e6c4771642,False,I,9,0.8758,1.27,0.96,4.84,41.74693775
1472,0b66da2129cf51ff12220a20617579cb,1679091c5a880faf6fb5e6087eb1b2dc,1.1173534037632786,06d861dc4a03a8b5a0dbc105aa7228f6,True,I,11,0.8955,1.78,1.0,4.92,64.3791998333333
1473,58f3602c92f89f6a5296c15c7744e1c9,1679091c5a880faf6fb5e6087eb1b2dc,4.668868223288074,06d861dc4a03a8b5a0dbc105aa7228f6,True,I,40,0.8955,1.78,1.0,4.92,106.382181816667
1474,35c8d6131642617dd90bb21d4bb0833b,1679091c5a880faf6fb5e6087eb1b2dc,4.714855093720247,06d861dc4a03a8b5a0dbc105aa7228f6,True,I,14,0.8955,1.78,1.0,4.92,61.19193885
1475,99a8f0c2ec069538787caaa211697c10,1679091c5a880faf6fb5e6087eb1b2dc,4.795170787227886,bdee0d33bcded43d372f5f44d2e7f170,False,I,27,0.8612,1.3,0.96,4.8,65.6024789333333
1476,e82c9d79d074d90c0bc455ac463874cb,1679091c5a880faf6fb5e6087eb1b2dc,6.2193504379901725,bdee0d33bcded43d372f5f44d2e7f170,False,I,27,0.8612,1.3,0.96,4.8,94.5391112666667
1477,bf115af8f019ff1c11ac4a70d046d6a5,1679091c5a880faf6fb5e6087eb1b2dc,1.3156287649360454,ad4550fb2cfdcd82884817e75ea7acfa,True,I,9,0.8978,1.44,1.0,4.8,66.3296456833333
1478,87539d5e37bd195e450320aa7605ee60,1679091c5a880faf6fb5e6087eb1b2dc,3.0047740941746475,ad4550fb2cfdcd82884817e75ea7acfa,True,I,57,0.8978,1.44,1.0,4.8,117.048903
1480,9cc58553fd20d86bebb2537a970b8cd1,1679091c5a880faf6fb5e6087eb1b2dc,3.304527156478801,b0d53008bc471b4ac0ee8d3cdd266736,False,I,32,0.8713,1.47,1.0,4.92,58.08636705
1481,28a9283efd7e608e0f2a2e1d4a7c403a,1679091c5a880faf6fb5e6087eb1b2dc,4.631715908110584,5e3505b3f799fa9a1bc2575e5552806f,False,M,26,0.8633177727784027,2.19,1.0,4.849341890790547,72.850777
1482,203b2620016dbaee59e48ad86b3a31e5,1679091c5a880faf6fb5e6087eb1b2dc,4.798414316341294,5e3505b3f799fa9a1bc2575e5552806f,True,M,4,0.8633177727784027,2.19,1.0,4.849341890790547,50.9030280166667
1485,a811831bf679372387e82c7703a6e860,1679091c5a880faf6fb5e6087eb1b2dc,6.717651350006639,f008ba89e3592c74f5c13678f806f5a4,True,I,19,0.8788,1.25,0.88,4.88,69.9077016833333
1486,eb4c1ca386afaa0be6129940d7b00746,1679091c5a880faf6fb5e6087eb1b2dc,4.44285758687653,f008ba89e3592c74f5c13678f806f5a4,True,I,43,0.8788,1.25,0.88,4.88,89.6046327
1487,05c70f717c7ce9e975a7fb0d4f292610,1679091c5a880faf6fb5e6087eb1b2dc,3.904824406158241,a61c83f26ca144b9c4562cf82af45877,False,I,18,0.8814,1.62,1.0,4.96,57.7499468166667
1490,70c0a94e473e003acea42f23fa3f6089,1679091c5a880faf6fb5e6087eb1b2dc,5.482921746579897,035284acfd4b143a97904a135600614d,False,I,32,0.8913,1.21,1.0,4.88,66.98430385
1491,3a4f2cf03ed9dd96a83189badd3308c9,1679091c5a880faf6fb5e6087eb1b2dc,3.7462340726643704,035284acfd4b143a97904a135600614d,False,I,30,0.8913,1.21,1.0,4.88,82.3079737833333
1492,90aca19414e6742bd3942b4fe859c2c9,1679091c5a880faf6fb5e6087eb1b2dc,4.2222704089537695,035284acfd4b143a97904a135600614d,True,I,33,0.8913,1.21,1.0,4.88,87.8949441833333
1493,d4ed1c19b55b00a196fb4672a38738d8,1679091c5a880faf6fb5e6087eb1b2dc,4.416745451659652,035284acfd4b143a97904a135600614d,True,I,50,0.8913,1.21,1.0,4.88,86.1249069166667
1495,0ecc4239d54010fb5b884606d26a0063,1679091c5a880faf6fb5e6087eb1b2dc,3.5568596381168307,035284acfd4b143a97904a135600614d,True,I,35,0.8913,1.21,1.0,4.88,60.21243025
1496,e5c1c107268f271ab2432aa4215a4bb4,1679091c5a880faf6fb5e6087eb1b2dc,4.683097057330952,40602babaf1c8ce00844e70483311776,True,I,13,0.8522,1.0,1.0,4.8,52.0869287666667
1498,6175d15b622093d9776cb08859b0d633,1679091c5a880faf6fb5e6087eb1b2dc,5.228402396075607,40602babaf1c8ce00844e70483311776,False,I,14,0.8522,1.0,1.0,4.8,46.9878802333333
1499,8b3d61761a2ea5dd08e7586481ce75b4,1679091c5a880faf6fb5e6087eb1b2dc,4.032992000957976,40602babaf1c8ce00844e70483311776,True,I,45,0.8522,1.0,1.0,4.8,78.7177480666667
1501,c71aac7b89c5f32393073033307a339c,1679091c5a880faf6fb5e6087eb1b2dc,4.2912560969657125,b44870d306cbad8dd4310bc86f8d72ed,True,I,48,0.8824,1.0,0.96,4.88,97.80670855
1502,2ffcede934f9b7a96f32a9318c5461b2,1679091c5a880faf6fb5e6087eb1b2dc,4.654755310861769,b44870d306cbad8dd4310bc86f8d72ed,False,I,4,0.8824,1.0,0.96,4.88,50.29646075
1504,099af7dff7c668cab4366d554ebbec9a,1679091c5a880faf6fb5e6087eb1b2dc,0.9390858110395923,2b3e1b60ff9f95b5bf8f46834fae443a,False,I,40,0.8594,1.62,0.96,4.8,98.4197215
1505,206f1df16745e2fc3d8ac7361699ec29,1679091c5a880faf6fb5e6087eb1b2dc,1.3548535727753837,2b3e1b60ff9f95b5bf8f46834fae443a,True,I,32,0.8594,1.62,0.96,4.8,88.9169632166667
1506,3ad207db8a670c65388cff89c02af42d,1679091c5a880faf6fb5e6087eb1b2dc,3.8460735054166078,2b3e1b60ff9f95b5bf8f46834fae443a,False,I,17,0.8594,1.62,0.96,4.8,69.4614638
1507,7b1ae2403558a8acc525ff5152768121,1679091c5a880faf6fb5e6087eb1b2dc,2.510582041832721,771f82457d3570a3a537892aa5a95fa8,True,I,18,0.8964,1.45,1.0,4.92,61.89233975
1508,3e17eb3560d3ac53c096b07fab17dc85,1679091c5a880faf6fb5e6087eb1b2dc,1.3252276566940537,771f82457d3570a3a537892aa5a95fa8,True,I,17,0.8964,1.45,1.0,4.92,71.49390225
1509,9b7a0161534f6ebc558a828048b1225b,1679091c5a880faf6fb5e6087eb1b2dc,5.820674615280592,64a13ed33331a3180e29b137798e1631,True,M,32,0.8859,1.38,0.84,4.72,85.4528585666667
1510,4e51fa1d0038e96af2b286abf271a0d1,1679091c5a880faf6fb5e6087eb1b2dc,1.8065216944949323,64a13ed33331a3180e29b137798e1631,False,M,25,0.8859,1.38,0.84,4.72,69.9603732666667
1511,fb302caaf595679419b7e7b0b7d69cce,1679091c5a880faf6fb5e6087eb1b2dc,5.013909979871957,64a13ed33331a3180e29b137798e1631,False,M,7,0.8859,1.38,0.84,4.72,38.0006505666667
1513,34344d07252a32e50424fbcc52b37265,1679091c5a880faf6fb5e6087eb1b2dc,2.6662091477038095,64a13ed33331a3180e29b137798e1631,False,M,34,0.8859,1.38,0.84,4.72,104.997095283333
1515,4cffa3b181c1292a2fd4d2814424ab34,1679091c5a880faf6fb5e6087eb1b2dc,4.614255895921046,64a13ed33331a3180e29b137798e1631,True,M,12,0.8859,1.38,0.84,4.72,50.8282040333333
1516,2a833b3c015390bf62e2db34f3c241ce,1679091c5a880faf6fb5e6087eb1b2dc,3.537160414947745,69878740b1368a80dac7ed334e17309f,True,T,13,0.8361,2.13,1.0,4.84,43.0858461833333
1517,dd048242759d21fef7773d609066607f,1679091c5a880faf6fb5e6087eb1b2dc,4.363365478805586,69878740b1368a80dac7ed334e17309f,True,T,5,0.8361,2.13,1.0,4.84,37.8698485166667
1518,9cf9574f8deed2157a22799f82cb51af,1679091c5a880faf6fb5e6087eb1b2dc,1.1020366514976212,8b56ec868dc7f9cec8e9b6e155b93626,False,T,14,0.8308,2.14,0.88,4.95,67.7061455
